"","focal","seeds","PLOT","PARK","A","C","CAMAS","CHICKWEED","CLAPUR","CLOVER","COLLIN","COLLOM","D","DAUCUS","EPICIL","EPIDEN","ERILAN","F","FRLA","G","GALIUM","GERANIUM","GILCAP","H","I","J","JUNCUS","LACTUCA","LEUVUL","LINBIE","LUPBIC","MADIA","MYO","NAVSQU","PLAFIG","PLANTAIN","PLECON","SCARLET PIMPERNEL","SEDGE","SHEARV","VERARV","VICIA"
"139","NAVSQU",33,"DIVERSE","BR","0","1","0","0","0","0","1","6","0","2","0","3","0","2","0","1","0","1","3","0","0","0","0","0","0","0","0","1","0","7","1","0","0","0","0","0","0","0"
"140","NAVSQU",14,"DIVERSE","BR","2","1","0","0","1","0","0","1","0","0","0","1","0","2","0","0","1","0","1","0","0","0","0","1","0","3","0","1","2","15","0","0","0","0","0","0","0","0"
"141","NAVSQU",21,"DIVERSE","BR","0","1","0","0","2","0","0","1","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","3","0","0","0","0","0","0","0","0"
"142","PLAFIG",12,"DIVERSE","BR","0","0","0","0","1","0","1","4","0","1","0","10","0","1","0","0","1","0","1","0","0","0","0","0","3","5","0","4","0","0","5","0","0","0","0","0","0","0"
"143","PLAFIG",4,"DIVERSE","BR","0","2","0","0","3","0","1","2","0","2","0","3","0","2","0","0","0","0","1","0","0","0","0","1","0","3","0","18","0","19","1","0","0","0","0","0","0","0"
"144","PLAFIG",6,"DIVERSE","BR","0","0","0","0","0","0","0","1","0","1","0","5","0","4","0","0","0","0","7","0","0","0","0","0","1","3","0","1","0","8","2","0","0","0","0","0","0","0"
"145","PLAFIG",1,"DIVERSE","BR","0","0","0","1","2","0","3","2","0","4","0","6","0","5","0","0","0","0","4","0","1","0","0","0","0","6","0","1","0","6","0","0","0","0","0","2","0","0"
"146","PLAFIG",2,"DIVERSE","BR","0","1","1","0","1","0","1","1","0","1","0","7","0","2","0","0","0","1","4","0","0","0","0","1","2","3","0","1","0","3","2","0","0","0","0","0","0","0"
"147","PLAFIG",26,"DIVERSE","BR","1","1","0","0","1","0","0","2","0","2","1","2","0","0","0","0","1","3","8","0","0","0","0","1","0","3","0","0","2","9","1","0","1","0","0","0","0","0"
"148","PLAFIG",8,"DIVERSE","BR","0","0","0","1","0","0","4","3","0","2","0","7","0","3","0","0","1","0","5","0","0","0","0","1","1","3","0","0","0","6","1","0","0","0","0","0","0","1"
"149","PLAFIG",8,"DIVERSE","BR","0","0","0","1","1","0","0","0","0","2","0","0","0","2","0","0","1","0","8","0","0","0","0","3","1","6","0","2","0","3","1","0","0","0","0","1","0","0"
"150","PLAFIG",4,"DIVERSE","BR","0","0","1","1","1","0","4","4","0","2","0","7","0","0","0","0","0","2","3","0","1","0","0","0","0","2","0","2","0","9","5","0","1","0","0","0","0","0"
"151","PLAFIG",8,"DIVERSE","BR","0","0","1","1","1","0","4","4","0","2","0","7","0","0","0","0","0","2","3","0","1","0","0","0","0","2","0","2","0","9","5","0","1","0","0","0","0","0"
"152","PLAFIG",3,"DIVERSE","BR","0","0","0","0","9","0","0","8","0","3","0","9","0","0","0","0","0","1","5","0","0","0","0","0","0","2","0","0","2","22","5","0","3","0","0","0","0","0"
"153","PLAFIG",3,"DIVERSE","BR","0","0","0","0","7","0","1","3","0","2","0","3","0","0","0","0","1","0","3","0","0","0","0","2","0","8","0","2","4","11","3","0","2","0","0","0","0","0"
"154","PLAFIG",2,"DIVERSE","BR","3","1","0","0","0","0","2","4","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","1","1","3","0","4","2","0","0","0","2","0","0","0","0","0"
"155","PLAFIG",3,"DIVERSE","BR","0","0","0","1","4","0","0","4","0","0","0","10","1","2","0","0","0","0","2","0","0","0","0","0","0","4","0","2","2","5","2","0","1","0","0","0","0","0"
"156","PLAFIG",14,"DIVERSE","BR","0","0","0","0","6","0","1","0","0","1","0","9","0","4","0","0","0","1","7","0","0","0","0","1","3","5","0","2","0","5","1","1","0","0","0","0","0","0"
"157","PLAFIG",3,"DIVERSE","BR","0","0","0","0","5","0","3","5","0","2","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0"
"158","PLAFIG",3,"DIVERSE","BR","0","0","0","0","1","0","1","3","0","1","0","4","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","1","0","0","0","0","0"
"159","PLAFIG",2,"DIVERSE","BR","0","1","0","2","0","0","1","1","0","1","0","5","0","3","0","1","1","0","1","0","1","0","0","0","0","0","0","0","1","38","1","0","2","0","0","0","0","0"
"160","PLAFIG",3,"DIVERSE","BR","0","1","0","0","0","0","1","6","0","2","0","3","0","2","0","1","0","1","3","0","0","0","0","0","0","0","0","1","0","7","1","0","0","0","0","0","0","0"
"161","PLAFIG",4,"DIVERSE","BR","0","1","0","0","0","0","0","4","0","1","3","3","0","1","0","2","1","0","1","0","0","0","0","0","0","1","0","1","0","7","0","0","0","0","0","0","0","0"
"162","PLAFIG",4,"DIVERSE","BR","1","1","0","0","1","0","1","0","0","0","0","0","0","2","0","0","2","0","0","0","2","0","0","0","0","2","0","1","1","10","1","0","0","0","0","0","0","0"
"163","PLECON",2,"DIVERSE","BR","0","0","0","0","2","0","0","3","0","1","0","5","0","9","0","0","0","0","1","0","0","0","0","1","1","3","0","3","0","12","0","0","2","0","0","0","0","0"
"164","PLECON",2,"DIVERSE","BR","0","1","0","0","0","0","5","1","0","4","0","2","0","0","0","0","1","1","0","0","0","0","0","2","0","8","0","10","0","1","0","0","2","0","0","0","0","0"
"165","PLECON",2,"DIVERSE","BR","0","1","0","1","3","0","2","2","0","0","0","6","0","0","0","0","2","0","3","0","0","0","0","0","1","2","0","0","0","4","1","0","1","0","0","0","0","0"
"166","PLECON",3,"DIVERSE","BR","0","3","0","0","0","0","0","0","0","2","0","2","0","3","0","0","1","0","4","0","1","0","0","1","2","2","0","2","0","2","0","0","1","0","0","0","0","1"
"167","PLECON",5,"DIVERSE","BR","1","0","0","0","3","0","0","2","0","5","0","2","0","0","0","0","1","0","5","0","0","0","0","1","1","12","0","4","0","9","0","0","1","0","0","0","0","0"
"168","PLECON",6,"DIVERSE","BR","0","0","0","1","2","0","0","0","0","0","0","6","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0","0","7","1","0","1","0","0","1","0","0"
"169","PLECON",4,"DIVERSE","BR","0","0","0","0","2","0","3","2","0","3","0","2","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","6","1","1","0","0","1","0","0","0","0","0"
"170","PLECON",10,"DIVERSE","BR","0","0","0","0","1","0","1","1","0","0","0","1","0","5","0","0","1","0","0","0","0","0","0","0","1","2","0","2","1","5","0","0","1","0","0","0","0","0"
"171","PLECON",5,"DIVERSE","BR","0","1","0","0","0","0","2","0","0","3","0","1","0","5","0","0","0","1","1","0","0","0","0","0","1","1","0","5","2","1","0","0","2","0","0","0","0","0"
"172","PLECON",2,"DIVERSE","BR","0","1","0","0","3","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","3","0","6","1","3","0","0","3","0","0","0","0","0"
"173","PLECON",4,"DIVERSE","BR","0","0","0","0","1","0","1","2","0","1","0","0","0","4","0","0","0","1","2","0","0","0","0","3","0","2","0","11","3","1","0","1","3","0","0","0","0","0"
"174","PLECON",4,"DIVERSE","BR","0","1","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","3","1","5","0","6","0","0","0","0","2","0","0","0","0","0"
"175","PLECON",2,"DIVERSE","BR","0","0","0","0","3","0","0","2","0","2","0","2","0","2","0","0","1","0","2","0","1","0","0","1","0","0","0","2","2","0","0","0","1","0","0","0","0","0"
"176","PLECON",2,"DIVERSE","BR","2","0","0","0","11","0","0","1","0","3","0","1","1","0","0","0","1","0","1","0","0","0","0","2","0","2","0","0","0","2","1","0","1","0","0","0","0","0"
"177","PLECON",3,"DIVERSE","BR","0","0","0","0","1","0","1","3","0","1","0","4","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","1","0","0","0","0","0"
"178","PLECON",2,"DIVERSE","BR","0","3","0","0","5","1","0","1","0","0","0","6","0","1","0","0","1","0","2","0","1","0","0","0","0","5","0","2","1","3","1","0","0","0","0","0","0","0"
"179","PLECON",2,"DIVERSE","BR","2","0","0","1","4","0","0","0","0","0","0","5","0","1","0","0","1","0","0","0","0","0","0","0","0","2","0","0","1","25","1","0","1","0","0","1","0","0"
"180","PLECON",4,"DIVERSE","BR","0","1","0","0","2","0","2","2","0","1","2","4","0","2","0","0","0","0","2","0","0","0","0","0","0","0","1","2","1","13","0","0","1","0","0","0","0","0"
"181","PLECON",2,"DIVERSE","BR","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","1","0","2","0","2","2","19","1","0","2","0","0","0","1","0"
"182","PLECON",4,"DIVERSE","BR","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","1","0","2","0","2","2","19","1","0","2","0","0","0","1","0"
"183","PLECON",2,"DIVERSE","BR","0","1","0","0","0","0","0","2","0","1","0","2","0","3","0","0","2","0","0","0","0","0","0","1","1","1","0","0","1","4","1","0","1","0","0","0","0","0"
"184","CLAPUR",11,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"185","CLAPUR",0,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","CLAPUR",0,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","CLAPUR",2,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"188","CLAPUR",3,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"189","CLAPUR",4,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"190","CLAPUR",9,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"191","CLAPUR",4,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","CLAPUR",9,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","CLAPUR",11,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","CLAPUR",3,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","CLAPUR",5,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","COLLIN",16,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","COLLIN",0,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"198","COLLIN",0,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","COLLIN",39,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","COLLIN",5,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","COLLIN",12,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202","COLLIN",2,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"203","COLLIN",2,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","COLLIN",3,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"205","COLLIN",6,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","COLLIN",8,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"207","COLLIN",1,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","COLLOM",0,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","COLLOM",62,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"210","COLLOM",129,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"211","COLLOM",0,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","COLLOM",0,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","COLLOM",31,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","COLLOM",0,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"215","COLLOM",0,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"216","COLLOM",13,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"217","COLLOM",0,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"218","COLLOM",0,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"219","COLLOM",0,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"220","COLLOM",4,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"221","COLLOM",8,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"222","COLLOM",0,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"223","COLLOM",18,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"224","COLLOM",0,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"225","COLLOM",73,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"226","COLLOM",188,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"227","COLLOM",18,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"228","COLLOM",113,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"229","COLLOM",43,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"230","COLLOM",0,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"231","COLLOM",62,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232","COLLOM",362,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"233","COLLOM",163,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"234","COLLOM",31,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"235","COLLOM",254,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"236","COLLOM",126,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"237","COLLOM",109,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"238","COLLOM",1293,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"239","COLLOM",1636,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"240","COLLOM",3664,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"241","COLLOM",9260,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"242","COLLOM",1929,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"243","COLLOM",8361,"ALONE","BR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
